,nyt_id,title,Amazon_url,author,publisher,description,published_date,bestseller_date,rank,rank_last_week,weeks_on_list,NYT_Price,Amazon_Price,Amazon_reviews,Amazon_rating,Amazon_Discount%
714,5b4aa4ead3089013507dbd94,10TH ANNIVERSARY,http://www.amazon.com/10th-Anniversary-Womens-Murder-Club/dp/1455511463?tag=NYTBS-20,James Patterson and Maxine Paetro,"Little, Brown",Detective Lindsay Boxer and the Women’s Murder Club race to find a missing baby.,2011-05-22,2011-05-07,2,0,1,27.99,9.99,1365.0,4.6,35.69
715,5b4aa4ead3089013507dbd96,SIXKILL,http://www.amazon.com/Sixkill-Spenser-Robert-B-Parker-ebook/dp/B004XFYWSO?tag=NYTBS-20,Robert B Parker,Putnam,"In the final Spenser novel, a woman dies in an actor’s hotel room.",2011-05-22,2011-05-07,4,0,1,26.95,,286.0,,
716,5b4aa4ead3089013507dbd9b,CALEB'S CROSSING,http://www.amazon.com/Calebs-Crossing-Novel-Geraldine-Brooks-ebook/dp/B004Q7DQJA?tag=NYTBS-20,Geraldine Brooks,Viking,A Puritan missionary’s daughter forms a bond with a scholarly Indian.,2011-05-22,2011-05-07,9,0,1,26.95,12.99,853.0,4.2,48.2
717,5b4aa4ead3089013507dbda0,IF YOU WERE HERE,http://www.amazon.com/If-You-Were-Here-Novel/dp/0451234383?tag=NYTBS-20,Jen Lancaster,New American Library,A married couple buy a fixer-upper in the Chicago suburbs.,2011-05-22,2011-05-07,14,0,1,24.95,6.99,237.0,3.7,28.02
718,5b4aa4ead3089013507dbda4,THE HOT GATE,http://www.amazon.com/The-Hot-Gate-Troy-Rising/dp/1451638183?tag=NYTBS-20,John Ringo,Baen,,2011-05-22,2011-05-07,18,0,0,0.0,7.99,288.0,4.4,inf
719,5b4aa4ead3089013507dbda8,BURIED PREY,http://www.amazon.com/Buried-Prey-John-Sandford-ebook/dp/B004LRPGPC?tag=NYTBS-20,John Sandford,Putnam,The Minneapolis detective Lucas Davenport investigates the murders of two girls who were kidnapped in 1985 and whose bodies have just been found.,2011-05-29,2011-05-14,2,0,1,27.95,9.99,952.0,4.6,35.74
720,5b4aa4ead3089013507dbdb0,THE SNOWMAN,http://www.amazon.com/The-Snowman-Harry-Hole-Novel-ebook/dp/B004G5ZY7E?tag=NYTBS-20,Jo Nesbo,Knopf,The Oslo detective Harry Hole searches for a serial killer who builds snowmen outside the homes of his victims.,2011-05-29,2011-05-14,10,0,1,25.95,9.99,1305.0,4.1,38.5
721,5b4aa4ead3089013507dbdb1,THOSE IN PERIL,http://www.amazon.com/Those-Peril-Hector-Cross-Wilbur/dp/0312567251?tag=NYTBS-20,Wilbur Smith,Thomas Dunne/St. Martin's,A private security agent battles pirates who have kidnapped a woman from a yacht in the Indian Ocean.,2011-05-29,2011-05-14,11,0,1,27.99,9.99,437.0,3.6,35.69
722,5b4aa4ead3089013507dbdb6,2030,http://www.amazon.com/2030-Real-Story-Happens-America-ebook/dp/B004OA62WC?tag=NYTBS-20,Albert Brooks,St. Martin's,"In 2030, the young resent the elderly for draining the weakening economy, and a devastating earthquake in Los Angeles tests the administration of the country’s first Jewish president.",2011-05-29,2011-05-14,16,0,1,25.99,9.99,493.0,3.7,38.44
723,5b4aa4ead3089013507dbdb8,A TIME FOR PATRIOTS,http://www.amazon.com/A-Time-Patriots-Dale-Brown/dp/0061989991?tag=NYTBS-20,Dale Brown,William Morrow,,2011-05-29,2011-05-14,18,0,0,0.0,17.87,168.0,3.7,inf
724,5b4aa4ead3089013507dbdbe,THE JEFFERSON KEY,http://www.amazon.com/The-Jefferson-Key-A-Novel/dp/0345505514?tag=NYTBS-20,Steve Berry,Ballantine,The former government operative Cotton Malone foils an assassination attempt on the president and finds himself at dangerous odds with a secret society.,2011-06-05,2011-05-21,4,0,1,26.0,4.99,530.0,3.9,19.19
725,5b4aa4ead3089013507dbdc0,THE FINAL STORM,http://www.amazon.com/The-Final-Storm-Novel-Pacific/dp/0345497945?tag=NYTBS-20,Jeff Shaara,Ballantine,"The three-month struggle for Okinawa in 1945, from the perspectives of combatants on both sides.",2011-06-05,2011-05-21,6,0,1,28.0,13.59,453.0,4.5,48.54
726,5b4aa4ead3089013507dbdce,EMBASSYTOWN,http://www.amazon.com/Embassytown-China-Mieville/dp/0345524497?tag=NYTBS-20,China Mieville,Del Rey,,2011-06-05,2011-05-21,20,0,0,0.0,19.99,284.0,3.9,inf
727,5b4aa4ead3089013507dbdd1,CONVICTION,http://www.amazon.com/Conviction-Star-Wars-Fate-Legends/dp/0345509102?tag=NYTBS-20,Aaron Allston,Del Rey/Ballantine/LucasBooks,"The Jedi Order has taken control of the Galactic Alliance. Meanwhile, Luke and Ben Skywalker are pursuing the evil entity Abeloth; a ""Star Wars"" novel.",2011-06-12,2011-05-28,3,0,1,27.0,7.99,203.0,4.1,29.59
728,5b4aa4ead3089013507dbde2,LONG DRIVE HOME,http://www.amazon.com/Long-Drive-Home-A-Novel/dp/1416543031?tag=NYTBS-20,Will Allison,Free Press,,2011-06-12,2011-05-28,20,0,0,0.0,7.49,79.0,3.3,inf
729,5b4aa4ead3089013507dbde3,DREAMS OF JOY,http://www.amazon.com/Dreams-Joy-Novel-Lisa-See/dp/0812980549?tag=NYTBS-20,Lisa See,Random House,A young woman angry at her mother and aunt over family secrets runs away to Shanghai in search of her birth father.,2011-06-19,2011-06-04,1,0,1,26.0,11.16,806.0,4.5,42.92
730,5b4aa4ead3089013507dbdeb,KISS OF SNOW,http://www.amazon.com/Kiss-Psy-Changeling-Series-Nalini-Singh-ebook/dp/B004RKXN44?tag=NYTBS-20,Nalini Singh,Berkley,"A paranormal romance about the SnowDancer alpha, Hawke, and the young psy, Sienna; a Psy-Changeling novel.",2011-06-19,2011-06-04,9,0,1,25.95,,249.0,,
731,5b4aa4ead3089013507dbdec,TRADER OF SECRETS,http://www.amazon.com/Trader-Secrets-Paul-Madriani-Novel-ebook/dp/B004LLIHXQ?tag=NYTBS-20,Steve Martini,Morrow/HarperCollins,The lawyer Paul Madriani pursues an assassin and two missing NASA scientists holding secrets.,2011-06-19,2011-06-04,10,0,1,26.99,,185.0,,
732,5b4aa4ead3089013507dbdf4,BLOODMONEY,http://www.amazon.com/Bloodmoney-Novel-Espionage-David-Ignatius/dp/0393078116?tag=NYTBS-20,David Ignatius,W. W. Norton,,2011-06-19,2011-06-04,18,0,0,0.0,12.99,140.0,4.3,inf
733,5b4aa4ead3089013507dbdf7,HIT LIST,http://www.amazon.com/List-Anita-Blake-Vampire-Hunter/dp/0515150894?tag=NYTBS-20,Laurell K Hamilton,Berkley,"The Mother of All Darkness stalks the vampire hunter Anita Blake, who is pursuing a serial killer in the Pacific Northwest.",2011-06-26,2011-06-11,1,0,1,27.95,7.2,599.0,3.9,25.76
734,5b4aa4ead3089013507dbdf8,THE KINGDOM,http://www.amazon.com/The-Kingdom-A-Fargo-Adventure/dp/0425248089?tag=NYTBS-20,Clive Cussler with Grant Blackwood,Putnam,"Sam and Remi Fargo, a husband and wife treasure-hunting team, travel to Tibet, Nepal, Bulgaria, India and China, in an adventure involving missing persons, black-market fossils and the ancient Tibetan kingdom of Mustang.",2011-06-26,2011-06-11,2,0,1,27.95,9.99,417.0,4.4,35.74
735,5b4aa4ead3089013507dbdf9,STATE OF WONDER,http://www.amazon.com/State-Wonder-Novel-Ann-Patchett/dp/006204981X?tag=NYTBS-20,Ann Patchett,Harper/HarperCollins,"In the Amazon basin, a medical researcher searches for her former mentor, a despotic scientist who is developing a miracle fertility drug.",2011-06-26,2011-06-11,3,0,1,26.99,11.99,1832.0,4.0,44.42
736,5b4aa4ead3089013507dbdfb,SUMMER RENTAL,http://www.amazon.com/Summer-Rental-Mary-Kay-Andrews/dp/0312642709?tag=NYTBS-20,Mary Kay Andrews,St. Martin's,Three friends in their mid-30s spend a month on North Carolina’s Outer Banks.,2011-06-26,2011-06-11,5,0,1,25.99,7.99,634.0,4.3,30.74
737,5b4aa4ead3089013507dbe03,ROBOPOCALYPSE,http://www.amazon.com/Robopocalypse-Novel-Daniel-H-Wilson-ebook/dp/B004CFAWS4?tag=NYTBS-20,Daniel H Wilson,Doubleday,An artificial intelligence program takes on the persona of a human boy and sets off an apocalyptic robot uprising that could decimate the human race.,2011-06-26,2011-06-11,13,0,1,25.0,0.0,810.0,3.9,0.0
738,5b4aa4ead3089013507dbe0b,AGAINST ALL ENEMIES,http://www.amazon.com/Against-All-Enemies-Tom-Clancy/dp/042524606X?tag=NYTBS-20,Tom Clancy with Peter Telep,Putnam,Maxwell Moore pursues the terrorists who killed his C.I.A. colleagues in a bomb attack in Pakistan.,2011-07-03,2011-06-18,1,0,1,28.95,9.99,620.0,3.4,34.51
739,5b4aa4ead3089013507dbe0c,ONE SUMMER,http://www.amazon.com/One-Summer-David-Baldacci/dp/0446583154?tag=NYTBS-20,David Baldacci,Grand Central,"As Christmas nears, a terminally ill man is preparing his family for his death when another tragedy strikes.",2011-07-03,2011-06-18,2,0,1,25.99,7.99,770.0,4.3,30.74
740,5b4aa4ead3089013507dbe0e,FOLLY BEACH,http://www.amazon.com/Folly-Beach-A-Lowcountry-Tale/dp/0062111736?tag=NYTBS-20,Dorothea Benton Frank,Morrow/HarperCollins,A widow returns to her childhood home in South Carolina and finds love and a literary puzzle.,2011-07-03,2011-06-18,4,0,1,25.99,15.3,269.0,4.1,58.87
741,5b4aa4ead3089013507dbe0f,CARTE BLANCHE,http://www.amazon.com/Carte-Blanche-James-Bond-Novel-ebook/dp/B004G8QTMK?tag=NYTBS-20,Jeffery Deaver,Simon & Schuster,"A young James Bond, on a global mission for a unit of British security, must foil a plot to kill thousands of citizens.",2011-07-03,2011-06-18,5,0,1,26.99,9.49,422.0,3.6,35.16
742,5b4aa4ead3089013507dbe11,SISTERHOOD EVERLASTING,http://www.amazon.com/Sisterhood-Everlasting-Traveling-Pants-Novel-ebook/dp/B004J4WJZ2?tag=NYTBS-20,Ann Brashares,Random House,"The friends from the Traveling Pants series, now in their late 20s, plan a reunion in Greece.",2011-07-03,2011-06-18,7,0,1,25.0,,408.0,,
743,5b4aa4ead3089013507dbe1b,MAINE,http://www.amazon.com/Maine-Vintage-Contemporaries-Courtney-Sullivan/dp/0307742210?tag=NYTBS-20,J Courtney Sullivan,Knopf,"Three generations of a family's women take guilt, secrets and old wounds on a beach retreat.",2011-07-03,2011-06-18,17,0,0,0.0,13.2,721.0,3.7,inf
744,5b4aa4ead3089013507dbe1c,BEFORE I GO TO SLEEP,http://www.amazon.com/Before-Go-Sleep-S-Watson/dp/0062060562?tag=NYTBS-20,S J Watson,Harper,"After a mysterious accident, an amnesiac cannot remember her past or form new memories.",2011-07-03,2011-06-18,18,0,0,0.0,11.99,3756.0,4.1,inf
745,5b4aa4ead3089013507dbe1f,SMOKIN’ SEVENTEEN,http://www.amazon.com/Smokin-Seventeen-Stephanie-Janet-Evanovich/dp/0345527704?tag=NYTBS-20,Janet Evanovich,Bantam,"A killer is after the bounty hunter Stephanie Plum, who faces further complications as she tries to choose a boyfriend.",2011-07-10,2011-06-25,1,0,1,28.0,8.99,1544.0,4.4,32.11
746,5b4aa4ead3089013507dbe21,THE DEVIL COLONY,http://www.amazon.com/The-Devil-Colony-Sigma-Force/dp/0061785652?tag=NYTBS-20,James Rollins,Morrow/HarperCollins,The discovery of a lost colony reveals a conspiracy from the nation’s founding; a Sigma Force novel.,2011-07-10,2011-06-25,3,0,1,27.99,8.99,2227.0,4.4,32.12
747,5b4aa4ead3089013507dbe24,SILVER GIRL,http://www.amazon.com/Silver-Girl-Novel-Elin-Hilderbrand/dp/0316099643?tag=NYTBS-20,Elin Hilderbrand,"Reagan Arthur/Little, Brown","The wife of a Wall Street crook retreats to Nantucket, where she faces an array of relationship troubles.",2011-07-10,2011-06-25,6,0,1,26.99,7.99,453.0,4.4,29.6
748,5b4aa4ead3089013507dbe27,FALLEN,http://www.amazon.com/Fallen-A-Novel-Will-Trent/dp/0345528212?tag=NYTBS-20,Karin Slaughter,Delacorte,"The mother of the Georgia cop Faith Mitchell is taken hostage, and the evidence unveils police corruption, bribery and murder.",2011-07-10,2011-06-25,9,0,1,26.0,20.26,1393.0,4.5,77.92
749,5b4aa4ead3089013507dbe33,NOW YOU SEE HER,http://www.amazon.com/Now-You-See-James-Patterson/dp/1455515515?tag=NYTBS-20,James Patterson and Michael Ledwidge,"Little, Brown","Nina Bloom, who years ago changed her identity to save her life, is forced to confront the past and the killer she thought she had escaped.",2011-07-17,2011-07-02,1,0,1,27.99,9.99,1151.0,4.4,35.69
750,5b4aa4ead3089013507dbe49,THE SILENT GIRL,http://www.amazon.com/Silent-bonus-short-story-Freaks-ebook/dp/B004J4WM2C?tag=NYTBS-20,Tess Gerritsen,Ballantine,The homicide cop Jane Rizzoli and the medical examiner Maura Isles find a corpse and a severed hand in Boston’s Chinatown.,2011-07-24,2011-07-09,3,0,1,26.0,,679.0,4.5,
751,5b4aa4ead3089013507dbe4f,BETRAYAL OF TRUST,http://www.amazon.com/Betrayal-Trust-J-Beaumont-Novel-ebook/dp/B004MMEIKU?tag=NYTBS-20,J A Jance,Morrow/HarperCollins,"A teenage girl is murdered on film, and the Seattle investigator J.P. Beaumont must find out who sent the video to the governor’s grandson.",2011-07-24,2011-07-09,9,0,1,25.99,,426.0,4.5,
752,5b4aa4ead3089013507dbe51,ESCAPE,http://www.amazon.com/Escape-Barbara-Delinsky-ebook/dp/B004CFAZUO?tag=NYTBS-20,Barbara Delinsky,Doubleday,A Manhattan attorney flees her corporate job and returns to a New England town where she spent a momentous summer.,2011-07-24,2011-07-09,11,0,1,25.95,8.99,403.0,3.9,34.64
753,5b4aa4ead3089013507dbe5b,A DANCE WITH DRAGONS,http://www.amazon.com/Dance-Dragons-Song-Ice-Fire/dp/0553582011?tag=NYTBS-20,George R R Martin,Bantam,"After a colossal battle, the Seven Kingdoms face new threats; Book 5 of ""A Song of Ice and Fire.""",2011-07-31,2011-07-16,1,0,1,35.0,9.99,9974.0,4.3,28.54
754,5b4aa4ead3089013507dbe5d,THEN CAME YOU,http://www.amazon.com/Then-Came-You-A-Novel-ebook/dp/B004G8QSC6?tag=NYTBS-20,Jennifer Weiner,Atria,"This timely tale delves into women’s lives, with themes of class and entitlement, surrogacy and donorship.",2011-07-31,2011-07-16,3,0,1,26.99,11.99,283.0,3.9,44.42
755,5b4aa4ead3089013507dbe5f,QUINN,http://www.amazon.com/Quinn-Eve-Duncan-Forensics-Thrillers/dp/0312651279?tag=NYTBS-20,Iris Johansen,St. Martin's,A former Navy Seals member turned cop falls in love with a woman in need of his help and finds himself in the cross hairs of danger.,2011-07-31,2011-07-16,5,0,1,27.99,7.99,385.0,4.1,28.55
756,5b4aa4ead3089013507dbe64,IRON HOUSE,http://www.amazon.com/Iron-House-John-Hart/dp/0312380348?tag=NYTBS-20,John Hart,Thomas Dunne/St. Martin's,A professional killer trying to leave the business must protect himself and his long lost brother.,2011-07-31,2011-07-16,10,0,1,25.99,9.99,488.0,4.5,38.44
757,5b4aa4ead3089013507dbe70,PORTRAIT OF A SPY,http://www.amazon.com/Portrait-Gabriel-Allon-Daniel-Silva-ebook/dp/B004KKXWMO?tag=NYTBS-20,Daniel Silva,Harper/HarperCollins,"To stop a network of death, an international operative must reach into his violent past.",2011-08-07,2011-07-23,2,0,1,26.99,9.99,2976.0,4.4,37.01
758,5b4aa4ead3089013507dbe71,HAPPY BIRTHDAY,http://www.amazon.com/Happy-Birthday-Novel-Danielle-Steel-ebook/dp/B004J4WLDW?tag=NYTBS-20,Danielle Steel,Delacorte,"A woman, her daughter and a former football player arrive at their own crucial turning points on the same day.",2011-08-07,2011-07-23,3,0,1,28.0,7.99,483.0,4.4,28.54
759,5b4aa4ead3089013507dbe72,SPLIT SECOND,http://www.amazon.com/Split-Second-An-FBI-Thriller-ebook/dp/B004RKXMV8?tag=NYTBS-20,Catherine Coulter,Putnam,"A serial killer is on the loose, and it's up to the F.B.I. agents Dillon Savich and Lacey Sherlock to bring him down.",2011-08-07,2011-07-23,4,0,1,26.95,,517.0,,
760,5b4aa4ead3089013507dbe77,THE BOURNE DOMINION,http://www.amazon.com/Robert-Ludlums-Bourne-Dominion-Jason-ebook/dp/B0048EKF3G?tag=NYTBS-20,Eric Van Lustbader,Grand Central,Robert Ludlum's character Jason Bourne is searching for an elusive cadre of terrorists planning to destroy America's most strategic natural resources.,2011-08-07,2011-07-23,9,0,1,27.99,9.99,565.0,3.9,35.69
761,5b4aa4ead3089013507dbe7a,BURNT MOUNTAIN,http://www.amazon.com/Burnt-Mountain-Anne-Rivers-Siddons-ebook/dp/B00495ZCRS?tag=NYTBS-20,Anne Rivers Siddons,Grand Central,A Southern woman is forever changed by the betrayals of her mother and the man she loves.,2011-08-07,2011-07-23,12,0,1,25.99,,236.0,3.1,
762,5b4aa4ead3089013507dbe7f,SCOUNDRELS,http://www.amazon.com/Choices-One-Star-Wars-Legends/dp/0345511255?tag=NYTBS-20,Timothy Zahn,LucasBooks,,2011-08-07,2011-07-23,17,0,0,0.0,37.0,232.0,4.3,inf
763,5b4aa4ead3089013507dbe83,GHOST STORY,http://www.amazon.com/Ghost-Story-Novel-Dresden-Files-ebook/dp/B004H4XI0Y?tag=NYTBS-20,Jim Butcher,Roc,"Harry Dresden, the wizard detective in Chicago, has been murdered. But that doesn’t stop him when his friends are in danger.",2011-08-14,2011-07-30,1,0,1,27.95,,1178.0,4.4,
764,5b4aa4ead3089013507dbe85,FULL BLACK,http://www.amazon.com/Full-Black-Thriller-Brad-Thor/dp/1451675240?tag=NYTBS-20,Brad Thor,Atria,The covert counterterrorism operative Scot Harvath has a plan to stop a terrorist group that wants to take down the United States.,2011-08-14,2011-07-30,3,0,1,26.99,19.94,894.0,4.4,73.88
765,5b4aa4ead3089013507dbe92,RULES OF CIVILITY,http://www.amazon.com/Rules-Civility-Novel-Amor-Towles-ebook/dp/B004IYJDVG?tag=NYTBS-20,Amor Towles,Viking,A chance encounter and its consequences provide a 25-year-old woman access to the New York social circle in the 1930s.,2011-08-14,2011-07-30,16,0,1,26.95,,2434.0,4.3,
766,5b4aa4ead3089013507dbe95,SPELL BOUND,http://www.amazon.com/Spell-Bound-Otherworld-Book-12/dp/0525952209?tag=NYTBS-20,Kelley Armstrong,Dutton,,2011-08-14,2011-07-30,19,0,0,0.0,10.57,144.0,4.3,inf
767,5b4aa4ead3089013507dbe96,DICK FRANCIS'S GAMBLE,http://www.amazon.com/Dick-Franciss-Gamble-Felix-Francis/dp/0399157476?tag=NYTBS-20,Felix Francis,Putnam,,2011-08-14,2011-07-30,20,0,0,0.0,13.99,145.0,4.3,inf
768,5b4aa4ead3089013507dbe97,COLD VENGEANCE,http://www.amazon.com/Cold-Vengeance-Douglas-Preston/dp/0446554979?tag=NYTBS-20,Douglas Preston and Lincoln Child,Grand Central,"Devastated by the discovery that his wife, Helen, was murdered, Special Agent Aloysius Pendergast must have retribution. But revenge is not simple. As he hunts her betrayers, a monstrous conspiracy emerges.",2011-08-21,2011-08-06,1,0,1,26.99,7.99,623.0,4.3,29.6
769,5b4aa4ead3089013507dbe9a,RETRIBUTION,http://www.amazon.com/Retribution-Dark-Hunter-Novels-Sherrilyn-Kenyon-ebook/dp/B004SCOF7U?tag=NYTBS-20,Sherrilyn Kenyon,St. Martin's,"Brought back to life by a Greek goddess, the former gunslinger Jess Brady is tasked with finding the creature who’s assassinating Dark-Hunters.",2011-08-21,2011-08-06,4,0,1,25.99,,356.0,3.9,
770,5b4aa4ead3089013507dbea5,BACK OF BEYOND,http://www.amazon.com/Back-Beyond-C-J-Box/dp/0312365748?tag=NYTBS-20,C J Box,Minotaur,"Cody Hoyt, a brilliant cop and an alcoholic struggling with two months of sobriety, is determined to find his mentor’s killer.",2011-08-21,2011-08-06,15,0,1,25.99,40.0,550.0,4.4,153.91
771,5b4aa4ead3089013507dbeac,THE IDEAL MAN,http://www.amazon.com/The-Ideal-Man-Julie-Garwood-ebook/dp/B004XFZ8PK?tag=NYTBS-20,Julie Garwood,Dutton,A doctor who witnesses the shooting of an F.B.I. agent finds herself drawn to the agent leading the case.,2011-08-28,2011-08-13,2,0,1,26.95,7.99,468.0,4.4,29.65
772,5b4aa4ead3089013507dbeae,VICTORY AND HONOR,http://www.amazon.com/Victory-Honor-HONOR-W-E-B-Griffin-ebook/dp/B0052RHEQY?tag=NYTBS-20,W E B Griffin and William E Butterworth IV,Putnam,"Weeks after Hitler’s suicide, Cletus Frade and his colleagues in the O.S.S. are up to their necks in battles that are as fierce as the ones just ended.",2011-08-28,2011-08-13,4,0,1,26.95,,353.0,,
773,5b4aa4ead3089013507dbeb1,ASCENSION,http://www.amazon.com/Ascension-Star-Wars-Fate-Legends-ebook/dp/B004J4WM7M?tag=NYTBS-20,Christie Golden,LucasBooks,"The Jedi face the Sith, a deposed dictator and an evil entity hungry to become a god; a “Star Wars: Fate of the Jedi” book.",2011-08-28,2011-08-13,7,0,1,27.0,7.99,203.0,4.1,29.59
774,5b4aa4ead3089013507dbeb2,THE MAGICIAN KING,http://www.amazon.com/The-Magician-King-Novel-Magicians-ebook/dp/B004XFZ8X2?tag=NYTBS-20,Lev Grossman,Viking,"This second volume follows its prequel, “The Magicians.” Quentin and his friends are now rulers in the kingdom of Fillory. To ease his royal boredom, he embarks on a quest.",2011-08-28,2011-08-13,8,0,1,26.95,11.99,808.0,4.3,44.49
775,5b4aa4ead3089013507dbebf,THE OMEN MACHINE,http://www.amazon.com/The-Omen-Machine-Sword-Truth-ebook/dp/B004DNW65W?tag=NYTBS-20,Terry Goodkind,Tor/Tom Doherty,"A return to the lives of Richard Rahl and Kahlan Amnell, in a tale of a new threat to their world.",2011-09-04,2011-08-20,1,0,1,29.99,9.99,865.0,3.9,33.31
776,5b4aa4ead3089013507dbed3,FLASH AND BONES,http://www.amazon.com/Flash-Bones-Novel-Kathy-Reichs-ebook/dp/B004G8QTZ2?tag=NYTBS-20,Kathy Reichs,Scribner,"A turbocharged case unfolds for the forensic anthropologist Temperance Brennan in the series behind the show ""Bones.""",2011-09-11,2011-08-27,1,0,1,26.99,7.99,818.0,4.4,29.6
777,5b4aa4ead3089013507dbed5,THE MEASURE OF THE MAGIC,http://www.amazon.com/The-Measure-Magic-Shannara-Pre-Shannara/dp/0345484207?tag=NYTBS-20,Terry Brooks,Del Rey/Ballantine,"With the land on edge, Panterra is destined to confront a menace who seeks to claim the last black staff, and the life of the one who wields it.",2011-09-11,2011-08-27,3,0,1,27.0,24.09,317.0,4.5,89.22
778,5b4aa4ead3089013507dbee5,THE LANGUAGE OF FLOWERS,http://www.amazon.com/The-Language-Flowers-A-Novel/dp/034552554X?tag=NYTBS-20,Vanessa Diffenbaugh,Ballantine,"A young woman’s gift for flowers helps her change the lives of others, even as she struggles with her own troubled past.",2011-09-11,2011-08-27,19,0,0,0.0,12.99,4770.0,4.5,inf
