,url,reviews,rating,price
69,http://www.amazon.com/The-Paris-Wife-A-Novel-ebook/dp/B004DEPELY?tag=NYTBS-20,"3,109 customer reviews",4.3 out of 5 stars,$11.99 
70,http://www.amazon.com/Deadlocked-Sookie-Stackhouse-Novel-Blood-ebook/dp/B0072NZZGM?tag=NYTBS-20,"1,871 customer reviews",3.9 out of 5 stars,$7.99 
71,http://www.amazon.com/As-Crow-Flies-Longmire-Mysteries/dp/0670023515?tag=NYTBS-20,608 customer reviews,4.7 out of 5 stars,$11.99 
72,http://www.amazon.com/Deadlocked-Sookie-Stackhouse-Novel-Blood-ebook/dp/B0072NZZGM?tag=NYTBS-20,"1,871 customer reviews",3.9 out of 5 stars,$7.99 
73,http://www.amazon.com/The-Columbus-Affair-Novel-Admirals-ebook/dp/B005OCYQJU?tag=NYTBS-20,907 customer reviews,4.1 out of 5 stars,$9.99 
74,http://www.amazon.com/Calico-Joe-Novel-John-Grisham/dp/0345541332?tag=NYTBS-20,"2,591 customer reviews",4.2 out of 5 stars,$7.99 
75,http://www.amazon.com/Harbor-bonus-short-story-First/dp/0345535251?tag=NYTBS-20,"1,667 customer reviews",4.5 out of 5 stars,$5.99 
76,http://www.amazon.com/Creole-Belle-Dave-Robicheaux-Novel-ebook/dp/B0061Q5MO6?tag=NYTBS-20,"1,092 customer reviews",4.4 out of 5 stars,$9.49 
77,http://www.amazon.com/The-Spymasters-Men-War-Novel/dp/B00F6EABQI?tag=NYTBS-20,1 customer review,3.0 out of 5 stars,$39.90 
78,http://www.amazon.com/The-Casual-Vacancy-J-K-Rowling/dp/0316228532?tag=NYTBS-20,"5,959 customer reviews",3.2 out of 5 stars,$11.99 
79,http://www.amazon.com/The-Secret-Keeper-A-Novel-ebook/dp/B007EECSFA?tag=NYTBS-20,"3,560 customer reviews",4.5 out of 5 stars,$12.99 
